0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,date,125,126,127,128
2.0,3.0,2.0,7.0,2.0,27.0,5.0,13.0,2.0,11.0,2.0,2.0,2.0,4.0,10.0,13.0,9.0,3.0,1.0,10.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,3.0,6.0,2.0,8.0,11.0,4.0,4.0,8.0,8.0,3.0,2.0,2.0,7.0,3.0,2.0,4.0,16.0,14.0,12.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,14.0,6.0,12.0,5.0,2.0,2.0,2.0,4.0,7.0,10.0,3.0,4.0,7.0,5.0,3.0,3.0,5.0,3.0,6.0,8.0,5.0,12.0,16.0,14.0,8.0,8.0,3.0,2.0,2.0,4.0,4.0,6.0,3.0,15.0,14.0,11.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,12.0,2.0,2.0,14.0,14.0,13.0,4.0,1.0,5.0,3.0,14.0,19.0,17.0,3.0,1.0,4.0,3.0,8.0,19.0,12.0,14.0,9.0,2.0,4.0,2.0,10.0,4.0,11.0,2.0,2024-11-13 15:19:45.816591+00:00,1.0,,,
2.0,3.0,2.0,7.0,2.0,27.0,5.0,13.0,2.0,11.0,2.0,2.0,2.0,4.0,10.0,13.0,9.0,3.0,1.0,10.0,4.0,4.0,1.0,5.0,1.0,2.0,2.0,3.0,6.0,2.0,8.0,11.0,4.0,4.0,8.0,8.0,3.0,2.0,2.0,7.0,3.0,2.0,4.0,16.0,14.0,12.0,2.0,1.0,4.0,3.0,4.0,2.0,3.0,14.0,6.0,12.0,5.0,2.0,2.0,2.0,4.0,7.0,10.0,3.0,4.0,7.0,5.0,3.0,3.0,5.0,3.0,6.0,8.0,5.0,12.0,16.0,14.0,8.0,8.0,3.0,2.0,2.0,4.0,4.0,6.0,3.0,15.0,14.0,11.0,2.0,2.0,1.0,2.0,3.0,2.0,2.0,12.0,2.0,2.0,14.0,14.0,13.0,4.0,1.0,5.0,3.0,14.0,19.0,17.0,3.0,1.0,4.0,3.0,8.0,19.0,12.0,14.0,9.0,2.0,4.0,2.0,10.0,4.0,11.0,2.0,2024-11-13 15:35:44.429470+00:00,1.0,,,
11.0,15.0,13.0,7.0,11.0,13.0,16.0,7.0,9.0,6.0,4.0,10.0,9.0,14.0,13.0,15.0,15.0,5.0,5.0,12.0,5.0,6.0,14.0,15.0,6.0,7.0,18.0,21.0,20.0,10.0,7.0,16.0,14.0,13.0,11.0,10.0,10.0,5.0,10.0,15.0,16.0,14.0,12.0,8.0,7.0,8.0,3.0,3.0,17.0,33.0,18.0,13.0,26.0,8.0,5.0,2.0,4.0,25.0,18.0,34.0,10.0,11.0,14.0,17.0,8.0,13.0,7.0,14.0,14.0,13.0,11.0,6.0,14.0,18.0,3.0,14.0,3.0,8.0,7.0,5.0,10.0,14.0,15.0,14.0,14.0,3.0,6.0,8.0,3.0,4.0,4.0,5.0,4.0,5.0,14.0,24.0,15.0,16.0,52.0,13.0,7.0,4.0,49.0,17.0,21.0,16.0,6.0,10.0,4.0,44.0,26.0,17.0,7.0,3.0,8.0,5.0,29.0,14.0,141.0,12.0,2.0,,,,,2024-11-22 15:48:14.304171+00:00,,,,
11.0,15.0,13.0,7.0,11.0,13.0,16.0,7.0,9.0,6.0,4.0,10.0,9.0,14.0,13.0,15.0,15.0,5.0,5.0,12.0,5.0,6.0,14.0,15.0,6.0,7.0,18.0,21.0,20.0,10.0,7.0,16.0,14.0,13.0,11.0,10.0,10.0,5.0,10.0,15.0,16.0,14.0,12.0,8.0,7.0,8.0,3.0,3.0,17.0,33.0,18.0,13.0,26.0,8.0,5.0,2.0,4.0,25.0,18.0,34.0,10.0,11.0,14.0,17.0,8.0,13.0,7.0,14.0,14.0,13.0,11.0,6.0,14.0,18.0,3.0,14.0,3.0,8.0,7.0,5.0,10.0,14.0,15.0,14.0,14.0,3.0,6.0,8.0,3.0,4.0,4.0,5.0,4.0,5.0,14.0,24.0,15.0,16.0,52.0,13.0,7.0,4.0,49.0,17.0,21.0,16.0,6.0,10.0,4.0,44.0,26.0,17.0,7.0,3.0,8.0,5.0,29.0,14.0,141.0,12.0,2.0,,,,,2024-11-22 15:58:48.492691+00:00,,,,
8.0,2.0,2.0,2.0,12.0,6.0,20.0,9.0,10.0,10.0,2.0,9.0,7.0,9.0,15.0,18.0,4.0,18.0,10.0,4.0,2.0,13.0,2.0,17.0,16.0,8.0,3.0,5.0,20.0,2.0,3.0,12.0,7.0,15.0,2.0,12.0,11.0,14.0,13.0,5.0,5.0,9.0,21.0,12.0,9.0,16.0,4.0,4.0,7.0,17.0,4.0,4.0,10.0,5.0,4.0,4.0,15.0,5.0,14.0,3.0,5.0,2.0,18.0,2.0,7.0,15.0,2.0,16.0,6.0,15.0,13.0,12.0,16.0,2.0,11.0,11.0,15.0,4.0,9.0,18.0,14.0,8.0,13.0,5.0,3.0,19.0,15.0,15.0,19.0,10.0,5.0,5.0,9.0,7.0,5.0,10.0,4.0,9.0,15.0,10.0,5.0,22.0,17.0,10.0,13.0,11.0,13.0,21.0,5.0,3.0,9.0,13.0,20.0,3.0,5.0,13.0,10.0,4.0,5.0,16.0,13.0,13.0,21.0,2.0,,2024-12-02 18:42:20.104173+00:00,,,,
8.0,2.0,2.0,2.0,12.0,6.0,20.0,9.0,10.0,10.0,2.0,9.0,7.0,9.0,15.0,18.0,4.0,18.0,10.0,4.0,2.0,13.0,2.0,17.0,16.0,8.0,3.0,5.0,20.0,2.0,3.0,12.0,7.0,15.0,2.0,12.0,11.0,14.0,13.0,5.0,5.0,9.0,21.0,12.0,9.0,16.0,4.0,4.0,7.0,17.0,4.0,4.0,10.0,5.0,4.0,4.0,15.0,5.0,14.0,3.0,5.0,2.0,18.0,2.0,7.0,15.0,2.0,16.0,6.0,15.0,13.0,12.0,16.0,2.0,11.0,11.0,15.0,4.0,9.0,18.0,14.0,8.0,13.0,5.0,3.0,19.0,15.0,15.0,19.0,10.0,5.0,5.0,9.0,7.0,5.0,10.0,4.0,9.0,15.0,10.0,5.0,22.0,17.0,10.0,13.0,11.0,13.0,21.0,5.0,3.0,9.0,13.0,20.0,3.0,5.0,13.0,10.0,4.0,5.0,16.0,13.0,13.0,21.0,2.0,,2024-12-02 18:50:58.591139+00:00,,,,
2.0,11.0,3.0,14.0,9.0,4.0,19.0,5.0,12.0,2.0,4.0,5.0,12.0,7.0,21.0,1.0,24.0,19.0,3.0,26.0,3.0,3.0,9.0,5.0,5.0,1.0,22.0,77.0,10.0,4.0,5.0,19.0,16.0,10.0,12.0,9.0,2.0,3.0,11.0,1.0,16.0,14.0,21.0,14.0,5.0,8.0,4.0,3.0,6.0,7.0,12.0,29.0,24.0,24.0,12.0,15.0,3.0,4.0,21.0,14.0,10.0,17.0,6.0,9.0,9.0,4.0,3.0,6.0,12.0,12.0,5.0,9.0,6.0,12.0,6.0,19.0,6.0,10.0,8.0,5.0,3.0,14.0,11.0,21.0,5.0,20.0,5.0,7.0,4.0,3.0,4.0,3.0,4.0,14.0,11.0,11.0,24.0,8.0,46.0,21.0,16.0,6.0,6.0,34.0,21.0,15.0,6.0,10.0,10.0,20.0,38.0,10.0,18.0,3.0,8.0,9.0,9.0,17.0,76.0,33.0,14.0,2.0,,,,2024-12-05 15:18:04.097558+00:00,,,,
2.0,11.0,3.0,14.0,9.0,4.0,19.0,5.0,12.0,2.0,4.0,5.0,12.0,7.0,21.0,1.0,24.0,19.0,3.0,26.0,3.0,3.0,9.0,5.0,5.0,1.0,22.0,77.0,10.0,4.0,5.0,19.0,16.0,10.0,12.0,9.0,2.0,3.0,11.0,1.0,16.0,14.0,21.0,14.0,5.0,8.0,4.0,3.0,6.0,7.0,12.0,29.0,24.0,24.0,12.0,15.0,3.0,4.0,21.0,14.0,10.0,17.0,6.0,9.0,9.0,4.0,3.0,6.0,12.0,12.0,5.0,9.0,6.0,12.0,6.0,19.0,6.0,10.0,8.0,5.0,3.0,14.0,11.0,21.0,5.0,20.0,5.0,7.0,4.0,3.0,4.0,3.0,4.0,14.0,11.0,11.0,24.0,8.0,46.0,21.0,16.0,6.0,6.0,34.0,21.0,15.0,6.0,10.0,10.0,20.0,38.0,10.0,18.0,3.0,8.0,9.0,9.0,17.0,76.0,33.0,14.0,2.0,,,,2024-12-05 15:28:21.565854+00:00,,,,
7.0,4.0,9.0,4.0,4.0,3.0,8.0,3.0,4.0,3.0,5.0,1.0,10.0,17.0,1.0,7.0,14.0,7.0,2.0,16.0,2.0,12.0,9.0,5.0,6.0,1.0,1.0,16.0,8.0,4.0,17.0,14.0,4.0,6.0,3.0,8.0,4.0,4.0,10.0,4.0,7.0,3.0,18.0,20.0,19.0,4.0,5.0,3.0,3.0,3.0,2.0,16.0,6.0,5.0,20.0,9.0,2.0,2.0,2.0,11.0,14.0,1.0,9.0,13.0,10.0,8.0,7.0,7.0,9.0,5.0,4.0,6.0,2.0,1.0,7.0,12.0,11.0,2.0,3.0,7.0,7.0,5.0,6.0,8.0,3.0,3.0,8.0,13.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,9.0,12.0,5.0,58.0,1.0,7.0,1.0,12.0,5.0,15.0,8.0,13.0,3.0,4.0,21.0,16.0,17.0,7.0,7.0,5.0,1.0,5.0,8.0,2.0,9.0,57.0,8.0,2024-12-13 15:02:09.057822+00:00,4.0,,,
7.0,4.0,9.0,4.0,4.0,3.0,8.0,3.0,4.0,3.0,5.0,1.0,10.0,17.0,1.0,7.0,14.0,7.0,2.0,16.0,2.0,12.0,9.0,5.0,6.0,1.0,1.0,16.0,8.0,4.0,17.0,14.0,4.0,6.0,3.0,8.0,4.0,4.0,10.0,4.0,7.0,3.0,18.0,20.0,19.0,4.0,5.0,3.0,3.0,3.0,2.0,16.0,6.0,5.0,20.0,9.0,2.0,2.0,2.0,11.0,14.0,1.0,9.0,13.0,10.0,8.0,7.0,7.0,9.0,5.0,4.0,6.0,2.0,1.0,7.0,12.0,11.0,2.0,3.0,7.0,7.0,5.0,6.0,8.0,3.0,3.0,8.0,13.0,3.0,5.0,4.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,9.0,12.0,5.0,58.0,1.0,7.0,1.0,12.0,5.0,15.0,8.0,13.0,3.0,4.0,21.0,16.0,17.0,7.0,7.0,5.0,1.0,5.0,8.0,2.0,9.0,57.0,8.0,2024-12-13 15:12:29.126153+00:00,4.0,,,
